HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id_0,Input.url_0,Input.label_0,Input.id_1,Input.url_1,Input.label_1,Input.id_2,Input.url_2,Input.label_2,Input.id_3,Input.url_3,Input.label_3,Input.id_4,Input.url_4,Input.label_4,Approve,Reject,complete-time-0,complete-time-1,complete-time-2,complete-time-3,complete-time-4,load-time,start-time,worker-platform,worker-language,worker-local-time,end-time,Answer.label_0,Answer.label_1,Answer.label_2,Answer.label_3,Answer.label_4,is-correct_0,is-correct_1,is-correct_2,is-correct_3,is-correct_4,total-correct
38O9DZ0A62NRHVY5TZHDO7KB58M26Y,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:30+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:30+00:00,,,37ZHEEHM6WM2SX6N6B5B1FLM5NY73X,A1TEXCUTI4IUUN,Submitted,2021-01-12T16:06:40+00:00,2021-01-12T16:07:19+00:00,2021-01-19T16:07:19+00:00,,,,39,0% (0/0),0% (0/0),0% (0/0),482242,http://farm1.staticflickr.com/145/354685962_5f09b4e780_z.jpg,Chair,283355,http://farm1.staticflickr.com/155/396515941_39164e12c8_z.jpg,Chair,579802,http://farm1.staticflickr.com/89/227051107_95635dbb22_z.jpg,NoChair,315111,http://farm5.staticflickr.com/4054/4637399102_1780017889_z.jpg,NoChair,281207,http://farm2.staticflickr.com/1078/1410182112_984b4905f7_z.jpg,Chair,,,2021-01-12T16:07:17.858Z,2021-01-12T16:07:20.081Z,2021-01-12T16:07:10.324Z,2021-01-12T16:07:08.434Z,2021-01-12T16:07:05.470Z,2021-01-12T16:06:50.197Z,2021-01-12T16:07:01.780Z,Win32,es-ES,Tue Jan 12 2021 12:06:50 GMT-0400 (Venezuela Time),2021-01-12T16:07:20.081Z,Chair,NoChair,NoChair,NoChair,Chair,1,0,1,1,1,4
37YYO3NWHDQTVUZ80JJMMKL7DLACC9,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:30+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:30+00:00,,,3MX2NQ3YC9UZLRZI27X2ABWULC3X57,A1PNYLOKED8FWF,Submitted,2021-01-12T16:02:09+00:00,2021-01-12T16:03:26+00:00,2021-01-19T16:03:26+00:00,,,,77,0% (0/0),0% (0/0),0% (0/0),530187,http://farm3.staticflickr.com/2026/2331521941_259dd27017_z.jpg,NoChair,209125,http://farm6.staticflickr.com/5341/10226524716_622beff0b0_z.jpg,NoChair,504074,http://farm6.staticflickr.com/5266/5734723994_0d5f3754d9_z.jpg,Chair,240972,http://farm4.staticflickr.com/3032/3074809811_ed1448c647_z.jpg,Chair,380597,http://farm8.staticflickr.com/7186/6932749075_1d2d2a67f0_z.jpg,NoChair,,,2021-01-12T16:03:12.342Z,2021-01-12T16:03:07.410Z,2021-01-12T16:02:54.355Z,2021-01-12T16:02:57.665Z,2021-01-12T16:03:27.109Z,2021-01-12T16:02:19.538Z,2021-01-12T16:02:47.418Z,Win32,en-US,Tue Jan 12 2021 10:02:19 GMT-0600 (Central Standard Time),2021-01-12T16:03:27.109Z,NoChair,NoChair,Chair,Chair,NoChair,1,1,1,1,1,5
30Z7M1Q8UYK3QCCXZT7QE3Z0NR4A8Z,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:30+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:30+00:00,,,3ND9UOO81K2YYGXDKPHNPHEKY0XLWQ,A22AWJWQF7414N,Submitted,2021-01-12T16:01:41+00:00,2021-01-12T16:03:06+00:00,2021-01-19T16:03:06+00:00,,,,85,0% (0/0),0% (0/0),0% (0/0),310558,http://farm3.staticflickr.com/2506/3690680062_525721b494_z.jpg,Chair,384625,http://farm4.staticflickr.com/3698/9592217123_25b5b209d8_z.jpg,Chair,128148,http://farm4.staticflickr.com/3277/2933028245_8a7be3098b_z.jpg,Chair,463842,http://farm4.staticflickr.com/3067/2680475783_db70bb9eb4_z.jpg,NoChair,488673,http://farm7.staticflickr.com/6185/6153096478_0d431f123e_z.jpg,Chair,,,2021-01-12T16:02:46.962Z,2021-01-12T16:02:53.747Z,2021-01-12T16:03:01.777Z,2021-01-12T16:02:50.188Z,2021-01-12T16:03:05.294Z,2021-01-12T16:02:12.958Z,2021-01-12T16:02:42.243Z,Win32,en-US,Tue Jan 12 2021 10:02:12 GMT-0600 (Central Standard Time),2021-01-12T16:03:05.294Z,NoChair,Chair,NoChair,NoChair,Chair,0,1,0,1,1,3
3ZC62PVYDHA51QLYIBBWEARRFLLXXX,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:30+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:30+00:00,,,3U5JL4WY5K9HP8VIO2ES5JQGLG8X42,A1B9MG0X7SR28,Submitted,2021-01-12T16:02:12+00:00,2021-01-12T16:02:52+00:00,2021-01-19T16:02:52+00:00,,,,40,0% (0/0),0% (0/0),0% (0/0),116851,http://farm4.staticflickr.com/3725/9027037495_b0eefdf8d0_z.jpg,NoChair,230780,http://farm8.staticflickr.com/7175/6675810771_4c2093e3cb_z.jpg,NoChair,577762,http://farm3.staticflickr.com/2439/3820194961_978c6060ee_z.jpg,NoChair,406534,http://farm9.staticflickr.com/8102/8512087255_5f82311907_z.jpg,NoChair,550118,http://farm5.staticflickr.com/4108/4973513276_f716be53a3_z.jpg,NoChair,,,2021-01-12T16:02:28.658Z,2021-01-12T16:02:33.878Z,2021-01-12T16:02:40.609Z,2021-01-12T16:02:50.471Z,2021-01-12T16:02:24.447Z,2021-01-12T16:02:14.336Z,2021-01-12T16:02:18.977Z,Win32,en-US,Tue Jan 12 2021 08:02:14 GMT-0800 (Pacific Standard Time),2021-01-12T16:02:50.471Z,NoChair,NoChair,NoChair,NoChair,NoChair,1,1,1,1,1,5
3FVBZG9CLJE0IAF8AV432AGMHOI0HD,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:30+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:30+00:00,,,382M9COHEHF706YG83FIUY334NKEUW,A19ZWBQT8A3LIR,Submitted,2021-01-12T15:55:51+00:00,2021-01-12T15:56:28+00:00,2021-01-19T15:56:28+00:00,,,,37,0% (0/0),0% (0/0),0% (0/0),330410,http://farm3.staticflickr.com/2231/2061614406_3813b4e8a9_z.jpg,NoChair,565009,http://farm1.staticflickr.com/49/110573575_6e9b519fae_z.jpg,Chair,407687,http://farm3.staticflickr.com/2881/9574168574_5b4264669d_z.jpg,Chair,548874,http://farm1.staticflickr.com/139/404544387_58a31e803d_z.jpg,NoChair,453722,http://farm8.staticflickr.com/7224/7209767218_8b48327d84_z.jpg,Chair,,,2021-01-12T15:56:22.641Z,2021-01-12T15:56:28.433Z,2021-01-12T15:56:20.007Z,2021-01-12T15:56:25.026Z,2021-01-12T15:56:17.060Z,2021-01-12T15:56:00.123Z,2021-01-12T15:56:10.221Z,MacIntel,en-US,Tue Jan 12 2021 07:56:00 GMT-0800 (Pacific Standard Time),2021-01-12T15:56:28.433Z,NoChair,NoChair,NoChair,NoChair,Chair,1,0,0,1,1,3
359AP8GAGGKNJD4C92BB6YTTCAJ7CB,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:30+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:30+00:00,,,33JKGHPFYCUSH46KS0RFTBGI5TKNM4,A2IFP1BH4JU926,Submitted,2021-01-12T16:06:28+00:00,2021-01-12T16:07:23+00:00,2021-01-19T16:07:23+00:00,,,,55,0% (0/0),0% (0/0),0% (0/0),496099,http://farm8.staticflickr.com/7001/6463664451_3f300e3e36_z.jpg,Chair,469034,http://farm4.staticflickr.com/3051/2389905944_70ce379c96_z.jpg,NoChair,36123,http://farm3.staticflickr.com/2718/4119849772_84774f7e13_z.jpg,Chair,379349,http://farm2.staticflickr.com/1051/1254867572_77ecfd3446_z.jpg,NoChair,98405,http://farm6.staticflickr.com/5129/5346415841_5564831485_z.jpg,Chair,,,2021-01-12T16:06:50.219Z,2021-01-12T16:06:54.194Z,2021-01-12T16:07:16.379Z,2021-01-12T16:07:06.252Z,2021-01-12T16:06:59.194Z,2021-01-12T16:06:29.663Z,2021-01-12T16:06:42.115Z,Win32,en-US,Tue Jan 12 2021 10:06:29 GMT-0600 (Central Standard Time),2021-01-12T16:07:16.379Z,Chair,Chair,Chair,NoChair,Chair,1,0,1,1,1,4
3XWUWJ18TLQL3IX881PMAWTJRLNUUA,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:30+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:30+00:00,,,33OOO72IVHLD3VZDC7JDZEHY0X2CTC,A15P5OQ4M8R4TJ,Submitted,2021-01-12T16:05:14+00:00,2021-01-12T16:05:45+00:00,2021-01-19T16:05:45+00:00,,,,31,0% (0/0),0% (0/0),0% (0/0),101467,http://farm6.staticflickr.com/5295/5417442153_260403c176_z.jpg,Chair,56566,http://farm6.staticflickr.com/5053/5511491902_4853df9f51_z.jpg,NoChair,449963,http://farm9.staticflickr.com/8450/7987323911_90e33ef91a_z.jpg,Chair,447678,http://farm2.staticflickr.com/1015/1222345162_ca191ca274_z.jpg,Chair,306949,http://farm4.staticflickr.com/3193/2456218687_79503a96d4_z.jpg,Chair,,,2021-01-12T16:06:11.693Z,2021-01-12T16:06:16.954Z,2021-01-12T16:06:07.741Z,2021-01-12T16:06:21.732Z,2021-01-12T16:06:03.253Z,2021-01-12T16:05:52.522Z,2021-01-12T16:05:57.149Z,Win32,en-US,Tue Jan 12 2021 11:05:52 GMT-0500 (Eastern Standard Time),2021-01-12T16:06:21.732Z,Chair,NoChair,Chair,Chair,Chair,1,1,1,1,1,5
367O8HRHKG8677BP4Q34IRD17BF4SI,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:30+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:30+00:00,,,3GDTJDAPVUB7EXJGMY2WBEQNGYK8M0,A16SEKJCIC6HUS,Submitted,2021-01-12T15:58:57+00:00,2021-01-12T15:59:46+00:00,2021-01-19T15:59:46+00:00,,,,49,0% (0/0),0% (0/0),0% (0/0),281790,http://farm4.staticflickr.com/3537/3399781994_a8f48509c0_z.jpg,Chair,385882,http://farm8.staticflickr.com/7283/8743204802_3f39fa9e8a_z.jpg,Chair,488723,http://farm8.staticflickr.com/7128/7042015009_5033a26410_z.jpg,NoChair,196085,http://farm6.staticflickr.com/5505/9502889558_de15cd4c90_z.jpg,Chair,264005,http://farm2.staticflickr.com/1015/5185377216_5636565e83_z.jpg,Chair,,,2021-01-12T15:59:31.479Z,2021-01-12T15:59:42.727Z,2021-01-12T15:59:35.807Z,2021-01-12T15:59:28.847Z,2021-01-12T15:59:39.886Z,2021-01-12T15:59:05.694Z,2021-01-12T15:59:23.567Z,Win32,en-US,Tue Jan 12 2021 10:59:05 GMT-0500 (Eastern Standard Time),2021-01-12T15:59:42.727Z,Chair,Chair,NoChair,Chair,NoChair,1,1,1,1,0,4
3HUR21WDDUPU1VB8N7XYXOY0HRFXY3,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:31+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:31+00:00,,,3BEFOD78W6T6VWWEAVCJU2AIECPM48,A23ONWDSVICDCY,Submitted,2021-01-12T16:07:12+00:00,2021-01-12T16:07:50+00:00,2021-01-19T16:07:50+00:00,,,,38,0% (0/0),0% (0/0),0% (0/0),360216,http://farm2.staticflickr.com/1137/552503374_e3d30402ff_z.jpg,NoChair,116353,http://farm3.staticflickr.com/2431/4061123385_de70679024_z.jpg,Chair,384823,http://farm1.staticflickr.com/21/29182530_80d61ccab5_z.jpg,Chair,452459,http://farm3.staticflickr.com/2595/4089516261_9aa85bfeb7_z.jpg,Chair,449903,http://farm2.staticflickr.com/1345/912292839_c6a56a5338_z.jpg,Chair,,,2021-01-12T16:07:50.540Z,2021-01-12T16:07:45.064Z,2021-01-12T16:07:39.551Z,2021-01-12T16:07:46.379Z,2021-01-12T16:07:43.665Z,2021-01-12T16:07:26.446Z,2021-01-12T16:07:32.850Z,MacIntel,en-US,Tue Jan 12 2021 11:07:26 GMT-0500 (Eastern Standard Time),2021-01-12T16:07:50.540Z,NoChair,Chair,Chair,Chair,Chair,1,1,1,1,1,5
39KV3A5D1873QUT86O1BL3XBYD4S7P,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:31+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:31+00:00,,,36DSNE9QZ5YKYH0BQIE0S8O6R9TJOA,A2H2LZ4IXR4RUY,Submitted,2021-01-12T16:01:45+00:00,2021-01-12T16:02:30+00:00,2021-01-19T16:02:30+00:00,,,,45,0% (0/0),0% (0/0),0% (0/0),407220,http://farm7.staticflickr.com/6037/6216492654_b84b2c7809_z.jpg,Chair,496239,http://farm2.staticflickr.com/1018/1039695675_06c414f0e0_z.jpg,NoChair,119129,http://farm4.staticflickr.com/3133/2677391423_9819b0b81b_z.jpg,Chair,196653,http://farm3.staticflickr.com/2773/4489675635_e3e05c5a27_z.jpg,Chair,38663,http://farm7.staticflickr.com/6056/6247986136_889740aab3_z.jpg,Chair,,,2021-01-12T16:02:10.010Z,2021-01-12T16:02:13.788Z,2021-01-12T16:02:29.919Z,2021-01-12T16:02:24.518Z,2021-01-12T16:02:19.068Z,2021-01-12T16:01:45.935Z,2021-01-12T16:02:05.913Z,MacIntel,en-US,Tue Jan 12 2021 11:01:45 GMT-0500 (Eastern Standard Time),2021-01-12T16:02:29.919Z,Chair,NoChair,Chair,NoChair,Chair,1,1,1,0,1,4
3ZFRE2BDQ9EU6LLDJTZHBV72NLJXZU,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:31+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:31+00:00,,,34Q075JO1XDS0JSOY86JY7W2ZPD01X,A2WS07SCLNP1GV,Submitted,2021-01-12T16:00:49+00:00,2021-01-12T16:01:52+00:00,2021-01-19T16:01:52+00:00,,,,63,0% (0/0),0% (0/0),0% (0/0),471109,http://farm6.staticflickr.com/5137/5565646737_15dcd27c76_z.jpg,NoChair,377195,http://farm2.staticflickr.com/1347/1337191378_62708d1bc6_z.jpg,Chair,240393,http://farm4.staticflickr.com/3668/9102131114_0381992a66_z.jpg,NoChair,265938,http://farm9.staticflickr.com/8459/7972647920_8da9355c69_z.jpg,Chair,272747,http://farm3.staticflickr.com/2457/3656039291_44e1f94ed3_z.jpg,NoChair,,,2021-01-12T16:01:52.922Z,2021-01-12T16:01:31.257Z,2021-01-12T16:01:49.125Z,2021-01-12T16:01:47.918Z,2021-01-12T16:01:33.095Z,2021-01-12T16:01:21.796Z,2021-01-12T16:01:24.546Z,Win32,en-US,Tue Jan 12 2021 11:01:21 GMT-0500 (Eastern Standard Time),2021-01-12T16:01:52.922Z,NoChair,Chair,NoChair,Chair,NoChair,1,1,1,1,1,5
322ZSN9Z5GK7M7O4TQ8USW9N9UT4T7,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:31+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:31+00:00,,,30LSNF239UVAWZR0L2V39U63DP8I2R,A2JEI1ICI9FZD9,Submitted,2021-01-12T15:58:58+00:00,2021-01-12T15:59:43+00:00,2021-01-19T15:59:43+00:00,,,,45,0% (0/0),0% (0/0),0% (0/0),444092,http://farm9.staticflickr.com/8395/8871642738_d6633f98a5_z.jpg,NoChair,260347,http://farm9.staticflickr.com/8160/7592557980_9d7442591c_z.jpg,NoChair,364444,http://farm1.staticflickr.com/64/167918602_52efc0bc46_z.jpg,NoChair,299116,http://farm4.staticflickr.com/3340/3187069362_1aabeece97_z.jpg,Chair,101874,http://farm4.staticflickr.com/3778/10035231464_36f6434d9c_z.jpg,NoChair,,,2021-01-12T15:59:38.441Z,2021-01-12T15:59:33.892Z,2021-01-12T15:59:43.639Z,2021-01-12T15:59:29.903Z,2021-01-12T15:59:17.336Z,2021-01-12T15:58:59.253Z,2021-01-12T15:59:07.976Z,Win32,en-US,Tue Jan 12 2021 10:58:59 GMT-0500 (Eastern Standard Time),2021-01-12T15:59:43.639Z,NoChair,NoChair,NoChair,NoChair,NoChair,1,1,1,0,1,4
3HUR21WDDUPU1VB8N7XYXOY0HTYXYQ,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-15T13:24:28+00:00,1,BatchId:4304302;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T13:24:28+00:00,,,3SPJ0334213WSV4DW5NYUZM85U5JYK,A2N913YUJWD8BT,Submitted,2021-01-15T13:25:01+00:00,2021-01-15T13:25:43+00:00,2021-01-22T13:25:43+00:00,,,,42,0% (0/0),0% (0/0),0% (0/0),88748,http://farm2.staticflickr.com/1265/4701416980_77198b4a9e_z.jpg,NoChair,561308,http://farm8.staticflickr.com/7040/6889754785_70ed453ca8_z.jpg,Chair,315173,http://farm3.staticflickr.com/2351/2163686128_a9e54a96b8_z.jpg,Chair,190117,http://farm9.staticflickr.com/8082/8290939555_001a640474_z.jpg,NoChair,403306,http://farm4.staticflickr.com/3085/3143811725_afee56deda_z.jpg,Chair,,,2021-01-15T13:25:17.412Z,2021-01-15T13:25:31.404Z,2021-01-15T13:25:36.526Z,2021-01-15T13:25:14.588Z,2021-01-15T13:25:44.436Z,2021-01-15T13:25:03.062Z,2021-01-15T13:25:10.083Z,Win32,en-US,Fri Jan 15 2021 08:25:03 GMT-0500 (Eastern Standard Time),2021-01-15T13:25:44.436Z,NoChair,Chair,Chair,NoChair,NoChair,1,1,1,1,0,4
3IVKZBIBJ090JJZKJXNNCGM5CIJSHE,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-15T13:24:28+00:00,1,BatchId:4304302;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T13:24:28+00:00,,,3FPRZHYEPY743N7JO98R7T1PRGHV3B,A49MD40UT6ABO,Submitted,2021-01-15T13:26:48+00:00,2021-01-15T13:27:59+00:00,2021-01-22T13:27:59+00:00,,,,71,0% (0/0),0% (0/0),0% (0/0),483139,http://farm1.staticflickr.com/195/550894907_92b258c0e0_z.jpg,NoChair,467908,http://farm4.staticflickr.com/3542/3450689984_a6008f4de3_z.jpg,Chair,95106,http://farm5.staticflickr.com/4022/4667766907_f3d70c0a29_z.jpg,Chair,74733,http://farm6.staticflickr.com/5461/9330037796_1700b955f3_z.jpg,Chair,8024,http://farm9.staticflickr.com/8158/7301269780_02be153a7a_z.jpg,Chair,,,2021-01-15T13:27:54.728Z,2021-01-15T13:27:58.335Z,2021-01-15T13:27:51.405Z,2021-01-15T13:27:53.415Z,2021-01-15T13:27:57.224Z,2021-01-15T13:27:44.999Z,2021-01-15T13:27:49.290Z,Win32,en-US,Fri Jan 15 2021 07:27:44 GMT-0600 (Central Standard Time),2021-01-15T13:27:58.335Z,NoChair,NoChair,Chair,Chair,Chair,1,0,1,1,1,4
3E22YV8GG16VGN53UEE6MVEQBALPN4,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-15T13:24:28+00:00,1,BatchId:4304302;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T13:24:28+00:00,,,3ZGVPD4G6THQBOAN4L3LACIJ9Q0ZTW,A49MD40UT6ABO,Submitted,2021-01-15T13:26:14+00:00,2021-01-15T13:27:44+00:00,2021-01-22T13:27:44+00:00,,,,90,0% (0/0),0% (0/0),0% (0/0),153202,http://farm8.staticflickr.com/7262/7736910386_32b93990da_z.jpg,NoChair,279345,http://farm5.staticflickr.com/4120/4759912454_696fd4e419_z.jpg,Chair,61892,http://farm4.staticflickr.com/3765/9965422883_5d071fbdf9_z.jpg,Chair,529850,http://farm1.staticflickr.com/23/33581485_69c0822e98_z.jpg,NoChair,229631,http://farm6.staticflickr.com/5188/5579818347_2fe957b695_z.jpg,NoChair,,,2021-01-15T13:27:37.730Z,2021-01-15T13:27:42.767Z,2021-01-15T13:27:38.787Z,2021-01-15T13:27:39.996Z,2021-01-15T13:27:40.829Z,2021-01-15T13:27:35.394Z,2021-01-15T13:27:36.851Z,Win32,en-US,Fri Jan 15 2021 07:27:35 GMT-0600 (Central Standard Time),2021-01-15T13:27:42.767Z,NoChair,NoChair,NoChair,NoChair,NoChair,1,0,0,1,1,3
